时间,收盘点位,市值(元),流通市值(元),股息率市值加权
2013/3/18,2802.64900 ,26832265191777.90000 ,18256876391946.00000 ,0.02270 
2013/3/15,2840.83300 ,27271008574269.50000 ,18537616778252.00000 ,0.02230 
2013/3/14,2835.13100 ,27159770800462.80000 ,18475849638857.00000 ,0.02220 
2013/3/13,2826.39500 ,27069698020802.30000 ,18434285300540.00000 ,0.02230 
2013/3/12,2854.85500 ,27319947448938.40000 ,18615878895901.00000 ,0.02210 
2013/3/11,2909.61700 ,27687772310806.20000 ,18858522992221.00000 ,0.02180 
2013/3/8,2918.76000 ,27752665593132.10000 ,18909360202791.00000 ,0.02170 
2013/3/7,2938.90600 ,27864410342566.60000 ,18993849023036.00000 ,0.02160 
2013/3/6,2972.79900 ,28164041548032.70000 ,19166561172131.00000 ,0.02140 
2013/3/5,2934.54300 ,27878844911632.40000 ,18960042583692.00000 ,0.02160 
2013/3/4,2857.57500 ,27243880216091.30000 ,18546721988216.00000 ,0.02210 
2013/3/1,2978.11500 ,28256950736822.00000 ,19240399052425.00000 ,0.02130 
2013/2/28,2965.16600 ,28235911822929.80000 ,19220529000128.00000 ,0.02140 
2013/2/27,2890.58100 ,27622762273414.80000 ,18803183463446.00000 ,0.02180 
2013/2/26,2872.45000 ,27429118075087.80000 ,18669923452921.00000 ,0.02200 
2013/2/25,2913.18700 ,27808340024233.20000 ,18891079230282.00000 ,0.02170 
2013/2/22,2894.49000 ,27650486276614.90000 ,18763326674504.00000 ,0.02180 
2013/2/21,2906.31400 ,27785819403007.60000 ,18844364056475.00000 ,0.02170 
2013/2/20,2989.72400 ,28564352656118.10000 ,19320918065067.00000 ,0.02110 
2013/2/19,2954.18300 ,28318465043659.50000 ,19143660902406.00000 ,0.02130 
2013/2/18,3008.43500 ,28782368299769.20000 ,19464802272417.00000 ,0.02090 
2013/2/8,3021.59000 ,28860020973152.80000 ,19506065414873.00000 ,0.02090 
2013/2/7,2996.61100 ,28599012181140.20000 ,19330961937869.00000 ,0.02100 
2013/2/6,3002.05100 ,28730425299827.20000 ,19400079560349.00000 ,0.02090 
2013/2/5,2992.20500 ,28675692066829.60000 ,19377734301944.00000 ,0.02100 
2013/2/4,2965.34300 ,28583137732936.80000 ,19275268284922.00000 ,0.02100 
2013/2/1,2971.19000 ,28568257656260.10000 ,19268639971516.00000 ,0.02100 
2013/1/31,2926.95900 ,28190207251287.20000 ,19028309406078.00000 ,0.02130 
2013/1/30,2935.02300 ,28189559922861.10000 ,19052634470355.00000 ,0.02130 
2013/1/29,2923.65100 ,27935412903377.30000 ,18896942044675.00000 ,0.02150 
2013/1/28,2896.96000 ,27776562046289.30000 ,18779720425139.00000 ,0.02160 
2013/1/25,2815.89000 ,27112327376792.60000 ,18328905391755.00000 ,0.02210 
2013/1/24,2824.57600 ,27238961221530.00000 ,18402846025384.00000 ,0.02200 
2013/1/23,2866.98100 ,27506388379384.00000 ,18602490531499.00000 ,0.02180 
2013/1/22,2857.38500 ,27442029113461.50000 ,18565761207628.00000 ,0.02190 
2013/1/21,2886.80500 ,27638446508551.50000 ,18699083109826.00000 ,0.02170 
2013/1/18,2867.29600 ,27508583740235.50000 ,18592788513213.00000 ,0.02180 
2013/1/17,2820.92400 ,27124166906241.70000 ,18315830001813.00000 ,0.02210 
2013/1/16,2849.66400 ,27411971708736.90000 ,18514861020620.00000 ,0.02190 
2013/1/15,2862.97400 ,27587485033300.20000 ,18618145353993.00000 ,0.02180 
2013/1/14,2829.59200 ,27373283819106.00000 ,18469889695985.00000 ,0.02190 
2013/1/11,2729.87000 ,26525888286412.50000 ,17888745021910.00000 ,0.02260 
2013/1/10,2786.28500 ,26975953132962.70000 ,18218277323174.00000 ,0.02230 
2013/1/9,2775.95900 ,26857095399294.20000 ,18141822305963.00000 ,0.02240 
2013/1/8,2773.17200 ,26856446342528.20000 ,18123585864000.00000 ,0.02240 
2013/1/7,2766.23000 ,26884838785296.40000 ,18135654657744.00000 ,0.02230 
2013/1/4,2745.75600 ,26722433319046.50000 ,18017334918997.00000 ,0.02250 
2012/12/31,2749.84900 ,26439581345835.60000 ,17924003544571.00000 ,0.02270 
2012/12/28,2710.56600 ,26048236443907.10000 ,17613277992428.00000 ,0.02300 
2012/12/27,2675.28500 ,25740465822055.20000 ,17394731950717.00000 ,0.02330 
2012/12/26,2693.83700 ,25905800364957.60000 ,17490780106068.00000 ,0.02320 
2012/12/25,2672.22900 ,25762614130521.60000 ,17397143129719.00000 ,0.02330 
2012/12/24,2604.32400 ,25113719645214.80000 ,16962249142428.00000 ,0.02390 
2012/12/21,2591.20900 ,25019715187159.30000 ,16883749384794.00000 ,0.02400 
2012/12/20,2600.03900 ,25153939374647.40000 ,16972070554718.00000 ,0.02380 
2012/12/19,2587.89300 ,25079516161754.70000 ,16919209944592.00000 ,0.02390 
2012/12/18,2581.44600 ,25042174031751.70000 ,16892885583703.00000 ,0.02400 
2012/12/17,2583.26100 ,25034026688019.50000 ,16888527083502.00000 ,0.02400 
2012/12/14,2569.54000 ,24929277289517.70000 ,16736052086273.00000 ,0.02410 
2012/12/13,2455.78100 ,23903202421645.70000 ,16052057787142.00000 ,0.02510 
2012/12/12,2485.38900 ,24156271351896.30000 ,16227004179283.00000 ,0.02480 
2012/12/11,2479.55800 ,24086646891229.40000 ,16170752614140.00000 ,0.02490 
2012/12/10,2494.75100 ,24198095302704.60000 ,16244840362703.00000 ,0.02480 
2012/12/7,2461.65100 ,23917580737527.30000 ,16061444150983.00000 ,0.02510 
2012/12/6,2411.40800 ,23530577458683.40000 ,15787331132823.00000 ,0.02550 
2012/12/5,2414.62000 ,23552624819938.10000 ,15807796911416.00000 ,0.02550 
2012/12/4,2330.01300 ,22850195498040.70000 ,15337246848624.00000 ,0.02620 
2012/12/3,2303.78700 ,22654165462338.10000 ,15184956822620.00000 ,0.02650 
2012/11/30,2346.82500 ,22945043661467.00000 ,15396456440777.00000 ,0.02610 
2012/11/29,2318.06500 ,22733951526111.20000 ,15243814435399.00000 ,0.02640 
2012/11/28,2336.52800 ,22871248594096.60000 ,15336078494400.00000 ,0.02620 
2012/11/27,2372.31100 ,23114759096253.40000 ,15516611667724.00000 ,0.02600 
2012/11/26,2425.89300 ,23496137346390.10000 ,15758214099169.00000 ,0.02560 
2012/11/23,2449.26200 ,23661549884058.30000 ,15870327387979.00000 ,0.02540 
2012/11/22,2436.53600 ,23546324500920.00000 ,15784532329871.00000 ,0.02550 
2012/11/21,2460.37800 ,23739411104150.90000 ,15917769683156.00000 ,0.02530 
2012/11/20,2430.18100 ,23495780349833.50000 ,15745905265104.00000 ,0.02560 
2012/11/19,2439.70400 ,23584622553162.40000 ,15802774095361.00000 ,0.02550 
2012/11/16,2437.33000 ,23559940043007.10000 ,15767916204853.00000 ,0.02560 
2012/11/15,2454.23600 ,23732738968187.10000 ,15897681389524.00000 ,0.02540 
2012/11/14,2491.71400 ,24043096092161.70000 ,16108805021589.00000 ,0.02500 
2012/11/13,2482.90800 ,23974819958048.90000 ,16046922922794.00000 ,0.02510 
2012/11/12,2529.76800 ,24346954985949.90000 ,16313414403743.00000 ,0.02470 
2012/11/9,2515.23300 ,24233519355476.10000 ,16225531426317.00000 ,0.02480 
2012/11/8,2521.68100 ,24275241890902.80000 ,16259711213325.00000 ,0.02480 
2012/11/7,2575.57000 ,24697549244015.60000 ,16558781992059.00000 ,0.02440 
2012/11/6,2579.62500 ,24704633256456.60000 ,16563475791117.00000 ,0.02440 
2012/11/5,2593.89700 ,24802648185775.90000 ,16623002338865.00000 ,0.02430 
2012/11/2,2601.46700 ,24863103948421.00000 ,16648582565780.00000 ,0.02420 
2012/11/1,2589.82100 ,24727988615751.70000 ,16557993541861.00000 ,0.02440 
2012/10/31,2542.54400 ,24299890826558.70000 ,16269355550159.00000 ,0.02480 
2012/10/30,2529.28100 ,24219980980253.60000 ,16213384195038.00000 ,0.02490 
2012/10/29,2525.49200 ,24177151919235.80000 ,16179876965912.00000 ,0.02490 
2012/10/26,2535.04700 ,24251301099962.60000 ,16221390482799.00000 ,0.02490 
2012/10/25,2585.73300 ,24678462137682.30000 ,16511857055990.00000 ,0.02450 
2012/10/24,2607.51400 ,24850266156404.30000 ,16632144394548.00000 ,0.02430 
2012/10/23,2612.12200 ,24863797956861.30000 ,16633204839357.00000 ,0.02430 
2012/10/22,2643.56500 ,25106847045522.70000 ,16788019832088.00000 ,0.02410 
2012/10/19,2632.65900 ,25028642458669.70000 ,16728613798369.00000 ,0.02410 
2012/10/18,2638.11200 ,25053104124985.10000 ,16755676176230.00000 ,0.02410 
2012/10/17,2596.87600 ,24726219516971.60000 ,16527092208186.00000 ,0.02440 
2012/10/16,2592.09400 ,24660382250088.30000 ,16481146116516.00000 ,0.02450 
2012/10/15,2586.18800 ,24638051881740.40000 ,16469340969477.00000 ,0.02450 
2012/10/12,2599.42500 ,24728287316351.10000 ,16505974398703.00000 ,0.02440 
2012/10/11,2600.43800 ,24706260942045.30000 ,16501147415953.00000 ,0.02440 
2012/10/10,2631.23000 ,24931966477391.70000 ,16660496714814.00000 ,0.02420 
2012/10/9,2617.13600 ,24833589451024.50000 ,16593148393849.00000 ,0.02430 
2012/10/8,2556.06900 ,24311784485522.30000 ,16247191445592.00000 ,0.02480 
2012/9/28,2574.13600 ,24440122878941.40000 ,16346764305044.00000 ,0.02470 
2012/9/27,2528.33000 ,24061466069894.00000 ,16090986535790.00000 ,0.02510 
2012/9/26,2461.83300 ,23450519234973.50000 ,15674362741973.00000 ,0.02580 
2012/9/25,2504.28300 ,23791866014164.20000 ,15910573350327.00000 ,0.02540 
2012/9/24,2515.73800 ,23866045663170.10000 ,15950872557713.00000 ,0.02530 
2012/9/21,2497.75800 ,23767983075502.50000 ,15879681123602.00000 ,0.02540 
2012/9/20,2503.59200 ,23796408319801.40000 ,15874456121352.00000 ,0.02540 
2012/9/19,2570.36500 ,24340033869628.10000 ,16245703194575.00000 ,0.02480 
2012/9/18,2553.31300 ,24227053567429.50000 ,16165737437779.00000 ,0.02490 
2012/9/17,2572.48900 ,24429891000504.70000 ,16302959173408.00000 ,0.02470 
2012/9/14,2642.74500 ,25001584243752.60000 ,16687153148582.00000 ,0.02420 
2012/9/13,2630.40400 ,24869345316359.10000 ,16593510103606.00000 ,0.02430 
2012/9/12,2661.14200 ,25092790431869.70000 ,16744076614867.00000 ,0.02410 
2012/9/11,2647.71900 ,25016124333995.70000 ,16684193020532.00000 ,0.02410 
2012/9/10,2661.05700 ,25166211928596.60000 ,16783651274088.00000 ,0.02400 
2012/9/7,2644.54200 ,25057525344956.20000 ,16692319294933.00000 ,0.02410 
2012/9/6,2542.34500 ,24164513087480.70000 ,16094201817285.00000 ,0.02500 
2012/9/5,2518.49800 ,23983326912861.60000 ,15974097185070.00000 ,0.02520 
2012/9/4,2514.30200 ,24009781379327.40000 ,15986193986307.00000 ,0.02520 
2012/9/3,2539.72100 ,24221105713829.90000 ,16121691052939.00000 ,0.02490 
2012/8/31,2504.76400 ,24006416833407.40000 ,15966082360277.00000 ,0.02510 
2012/8/30,2504.94100 ,24037623734301.90000 ,15982926029683.00000 ,0.02510 
2012/8/29,2525.70800 ,24118933371555.20000 ,16038452046898.00000 ,0.02500 
2012/8/28,2546.60300 ,24319097595045.40000 ,16187626915238.00000 ,0.02480 
2012/8/27,2533.08400 ,24144818192305.80000 ,16053689883301.00000 ,0.02490 
2012/8/24,2589.79600 ,24581149527608.90000 ,16351718520495.00000 ,0.02440 
2012/8/23,2629.53100 ,24863747443698.60000 ,16552890656429.00000 ,0.02410 
2012/8/22,2617.64700 ,24764565608707.20000 ,16500349373396.00000 ,0.02420 
2012/8/21,2637.70000 ,24902504091958.30000 ,16597187637168.00000 ,0.02400 
2012/8/20,2612.80000 ,24723755589115.20000 ,16477266544315.00000 ,0.02420 
2012/8/17,2617.06000 ,24772864773558.60000 ,16482953747629.00000 ,0.02410 
2012/8/16,2620.76500 ,24770320665543.00000 ,16485206529362.00000 ,0.02410 
2012/8/15,2636.57400 ,24879619002773.90000 ,16557702620458.00000 ,0.02400 
2012/8/14,2664.73000 ,25130029743394.30000 ,16725882112602.00000 ,0.02370 
2012/8/13,2651.25700 ,25029560321918.30000 ,16647857555275.00000 ,0.02380 
2012/8/10,2706.72700 ,25425572912337.90000 ,16920214364264.00000 ,0.02340 
2012/8/9,2716.33400 ,25478451900188.40000 ,16951040510733.00000 ,0.02340 
2012/8/8,2686.00800 ,25270013261363.30000 ,16811724892418.00000 ,0.02360 
2012/8/7,2689.00000 ,25250196493355.80000 ,16799883727857.00000 ,0.02360 
2012/8/6,2675.80200 ,25183644491667.40000 ,16755073175278.00000 ,0.02360 
2012/8/3,2628.52900 ,24865998809291.00000 ,16534801455491.00000 ,0.02390 
2012/8/2,2593.60100 ,24573152016154.50000 ,16336399213970.00000 ,0.02420 
2012/8/1,2615.48400 ,24723402207395.10000 ,16452319218585.00000 ,0.02410 
2012/7/31,2580.40300 ,24460649422595.60000 ,16271330470940.00000 ,0.02430 
2012/7/30,2600.72100 ,24542343663599.90000 ,16352959835304.00000 ,0.02420 
2012/7/27,2632.71400 ,24799762465966.40000 ,16460101694120.00000 ,0.02400 
2012/7/26,2638.34300 ,24797746772963.40000 ,16440312211102.00000 ,0.02400 
2012/7/25,2656.74400 ,24927804480208.90000 ,16533372188425.00000 ,0.02390 
2012/7/24,2675.53000 ,25056624721634.00000 ,16610052588552.00000 ,0.02380 
2012/7/23,2660.15200 ,24978853327767.50000 ,16547853933162.00000 ,0.02390 
2012/7/20,2692.54800 ,25291399182477.20000 ,16754402297434.00000 ,0.02360 
2012/7/19,2715.88100 ,25488944608172.70000 ,16886783684816.00000 ,0.02340 
2012/7/18,2695.34600 ,25298657042024.60000 ,16759609016017.00000 ,0.02360 
2012/7/17,2687.48400 ,25218969145684.80000 ,16707063789409.00000 ,0.02370 
2012/7/16,2669.98800 ,25072734971422.00000 ,16609973767357.00000 ,0.02380 
2012/7/13,2747.57900 ,25636574822749.70000 ,16973952533275.00000 ,0.02330 
2012/7/12,2753.27900 ,25670156881345.40000 ,16982355165239.00000 ,0.02330 
2012/7/11,2722.59700 ,25492824222241.10000 ,16859325275327.00000 ,0.02340 
2012/7/10,2699.77200 ,25362991936494.60000 ,16748689312688.00000 ,0.02360 
2012/7/9,2717.87000 ,25472009803413.00000 ,16815679688873.00000 ,0.02350 
2012/7/6,2783.09800 ,26060669906125.00000 ,17217089517012.00000 ,0.02300 
2012/7/5,2733.35000 ,25742577997680.90000 ,16977580642253.00000 ,0.02330 
2012/7/4,2781.86000 ,26075604856027.50000 ,17199799906259.00000 ,0.02300 
2012/7/3,2789.57300 ,26121414412613.50000 ,17229465504512.00000 ,0.02290 
2012/7/2,2783.99300 ,26066394373751.50000 ,17189485871670.00000 ,0.02300 
2012/6/29,2767.82700 ,25511910670276.90000 ,17014997135755.00000 ,0.02340 
2012/6/28,2729.53800 ,25175324711943.40000 ,16798004921368.00000 ,0.02370 
2012/6/27,2758.88600 ,25411268506285.80000 ,16957049089085.00000 ,0.02350 
2012/6/26,2766.74800 ,25449442867704.30000 ,16991583712080.00000 ,0.02350 
2012/6/25,2769.35800 ,25470158827344.90000 ,17007812555300.00000 ,0.02350 
2012/6/21,2835.26800 ,26000268782691.70000 ,17330291031544.00000 ,0.02300 
2012/6/20,2877.21900 ,26350648558920.50000 ,17577458507354.00000 ,0.02270 
2012/6/19,2886.10600 ,26411727667385.50000 ,17603326846354.00000 ,0.02270 
2012/6/18,2908.23100 ,26568907424614.60000 ,17725473319700.00000 ,0.02250 
2012/6/15,2887.45600 ,26429958472590.70000 ,17631412401212.00000 ,0.02270 
2012/6/14,2882.03800 ,26319450074024.70000 ,17567476033270.00000 ,0.02280 
2012/6/13,2902.55700 ,26555161519788.70000 ,17736856691815.00000 ,0.02260 
2012/6/12,2854.21000 ,26198342904886.30000 ,17502683845084.00000 ,0.02290 
2012/6/11,2871.92100 ,26355656256242.30000 ,17608967984313.00000 ,0.02270 
2012/6/8,2828.69600 ,26042161323922.90000 ,17388282201998.00000 ,0.02310 
2012/6/7,2845.28300 ,26171402679837.60000 ,17480573493023.00000 ,0.02300 
2012/6/6,2861.28300 ,26327531991328.20000 ,17597096636270.00000 ,0.02280 
2012/6/5,2866.41900 ,26348009678371.00000 ,17621335504027.00000 ,0.02280 
2012/6/4,2867.40200 ,26325542840871.20000 ,17608991039962.00000 ,0.02280 
2012/6/1,2955.83200 ,27047940799647.00000 ,18100973680038.00000 ,0.02220 
2012/5/31,2957.27400 ,27040568207947.80000 ,18094517018560.00000 ,0.02220 
2012/5/30,2962.26100 ,27128654444166.80000 ,18146885439094.00000 ,0.02220 
2012/5/29,2965.02800 ,27166612928377.60000 ,18170443707259.00000 ,0.02210 
2012/5/28,2922.59100 ,26830573772565.30000 ,17955800678549.00000 ,0.02240 
2012/5/25,2879.71200 ,26511502888582.00000 ,17723769993117.00000 ,0.02270 
2012/5/24,2908.33700 ,26729253704716.00000 ,17867425847249.00000 ,0.02250 
2012/5/23,2931.77500 ,26891589905049.00000 ,17984483142224.00000 ,0.02240 
2012/5/22,2940.52900 ,26989649784259.60000 ,18047408357921.00000 ,0.02230 
2012/5/21,2896.93800 ,26687153051211.80000 ,17837340341516.00000 ,0.02260 
2012/5/18,2890.43400 ,26639546473774.30000 ,17793813966545.00000 ,0.02260 
2012/5/17,2936.00900 ,27023976662107.00000 ,18053380134271.00000 ,0.02230 
2012/5/16,2893.02800 ,26667750675479.70000 ,17812005880662.00000 ,0.02260 
2012/5/15,2934.81100 ,27015527754348.20000 ,18039990576218.00000 ,0.02230 
2012/5/14,2936.58300 ,27068166633000.20000 ,18072445210264.00000 ,0.02220 
2012/5/11,2952.35700 ,27234228110903.10000 ,18157054086625.00000 ,0.02210 
2012/5/10,2972.47100 ,27404084058066.10000 ,18265917820100.00000 ,0.02200 
2012/5/9,2967.79700 ,27365777599861.20000 ,18244904550306.00000 ,0.02200 
2012/5/8,3021.78700 ,27813436182506.60000 ,18558607432006.00000 ,0.02160 
2012/5/7,3026.91000 ,27855804243169.70000 ,18598725070182.00000 ,0.02160 
2012/5/4,3015.88400 ,27791555906736.70000 ,18566208601065.00000 ,0.02170 
2012/5/3,2990.59700 ,27621304483059.10000 ,18448287099958.00000 ,0.02180 
2012/5/2,2979.69400 ,27573655306742.50000 ,18418114329139.00000 ,0.02180 
2012/4/27,2926.83600 ,27127080535093.30000 ,18096334032774.00000 ,0.02210 
2012/4/26,2940.10400 ,27202682150718.20000 ,18159349574622.00000 ,0.02200 
2012/4/25,2943.03900 ,27237448745746.40000 ,18179926059188.00000 ,0.02200 
2012/4/24,2911.86800 ,27029075909728.90000 ,18025903836197.00000 ,0.02210 
2012/4/23,2922.32600 ,27074828594855.80000 ,18056068506347.00000 ,0.02210 
2012/4/20,2954.35800 ,27349163536501.00000 ,18212626360493.00000 ,0.02170 
2012/4/19,2924.66700 ,27064585282211.60000 ,18016370259812.00000 ,0.02190 
2012/4/18,2929.28500 ,27099922588433.30000 ,18047677135889.00000 ,0.02190 
2012/4/17,2864.52500 ,26581607784979.30000 ,17696332121678.00000 ,0.02220 
2012/4/16,2902.51800 ,26858615148420.80000 ,17886229589408.00000 ,0.02200 
2012/4/13,2903.37800 ,26894611345372.80000 ,17877586583187.00000 ,0.02200 
2012/4/12,2886.75800 ,26790984427203.90000 ,17803224667350.00000 ,0.02200 
2012/4/11,2829.66400 ,26303514911680.60000 ,17473857163571.00000 ,0.02230 
2012/4/10,2823.85900 ,26268520619248.70000 ,17440570422925.00000 ,0.02230 
2012/4/9,2794.76900 ,26034277983807.20000 ,17283199474669.00000 ,0.02250 
2012/4/6,2824.32600 ,26279913106038.10000 ,17431300452787.00000 ,0.02220 
2012/4/5,2811.06900 ,26217688029985.20000 ,17374311490322.00000 ,0.02230 
2012/3/30,2737.20100 ,25715330910373.00000 ,17022370915332.00000 ,0.02210 
2012/3/29,2733.40700 ,25623409018961.70000 ,16971400845806.00000 ,0.02170 
2012/3/28,2776.02100 ,25986465113121.80000 ,17226411571317.00000 ,0.02130 
2012/3/27,2877.95000 ,26752905479650.70000 ,17754133560013.00000 ,0.02080 
2012/3/26,2886.86900 ,26802077343689.50000 ,17783557752088.00000 ,0.02000 
2012/3/23,2887.49500 ,26782435775020.80000 ,17773641325137.00000 ,0.01900 
2012/3/22,2931.92200 ,27115023905035.90000 ,17994750339692.00000 ,0.01880 
2012/3/21,2938.38000 ,27146022912163.00000 ,18024778963316.00000 ,0.01880 
2012/3/20,2932.54100 ,27130659753315.90000 ,18012759350593.00000 ,0.01870 
2012/3/19,2990.09500 ,27555760361459.40000 ,18289632992097.00000 ,0.01840 
2012/3/16,2969.03300 ,27439054751137.70000 ,18212470542307.00000 ,0.01840 
2012/3/15,2912.90700 ,27039817224924.50000 ,17933153014276.00000 ,0.01870 
2012/3/14,2939.64700 ,27226264215373.00000 ,18056718148792.00000 ,0.01850 
2012/3/13,3047.03900 ,28030259571074.90000 ,18599626627800.00000 ,0.01800 
2012/3/12,3017.14800 ,27773977491799.00000 ,18430215441469.00000 ,0.01810 
2012/3/9,3015.73900 ,27796796924678.20000 ,18436799742997.00000 ,0.01810 
2012/3/8,2978.28500 ,27534623866560.70000 ,18254803182290.00000 ,0.01820 
2012/3/7,2938.74100 ,27235465901593.30000 ,18047180495872.00000 ,0.01840 
2012/3/6,2957.47700 ,27403972718842.70000 ,18162527721015.00000 ,0.01830 
2012/3/5,2996.00800 ,27742099906836.40000 ,18408039887053.00000 ,0.01810 
2012/3/2,3004.72400 ,27887455542731.00000 ,18505454267725.00000 ,0.01800 
2012/3/1,2950.11800 ,27464295059589.90000 ,18214091446551.00000 ,0.01820 
2012/2/29,2943.44500 ,27462324519371.80000 ,18206764528619.00000 ,0.01810 
2012/2/28,2977.75600 ,27754643781264.20000 ,18399706764168.00000 ,0.01790 
2012/2/27,2982.53400 ,27758633644754.80000 ,18399019647685.00000 ,0.01790 
2012/2/24,2974.59500 ,27678375523402.80000 ,18336900508814.00000 ,0.01800 
2012/2/23,2931.25100 ,27335314142441.60000 ,18070958513885.00000 ,0.01820 
2012/2/22,2922.19400 ,27262575923590.10000 ,18017952867574.00000 ,0.01820 
2012/2/21,2875.49300 ,26950206795691.60000 ,17805282479803.00000 ,0.01840 
2012/2/20,2847.05600 ,26718339694205.90000 ,17651928092334.00000 ,0.01860 
2012/2/17,2841.68200 ,26652368560376.10000 ,17582453792864.00000 ,0.01860 
2012/2/16,2845.03600 ,26646887208278.30000 ,17583169468377.00000 ,0.01860 
2012/2/15,2853.76600 ,26746303673003.00000 ,17647329844142.00000 ,0.01850 
2012/2/14,2817.05800 ,26466485962430.90000 ,17455292415340.00000 ,0.01870 
2012/2/13,2822.68700 ,26536521366005.60000 ,17498186798808.00000 ,0.01870 
2012/2/10,2811.13600 ,26486926901364.50000 ,17469737199740.00000 ,0.01870 
2012/2/9,2802.27900 ,26450251921514.20000 ,17438849878512.00000 ,0.01870 
